y4_hhid,feafet,znafet,vaafet,folafet,vb12afet
2277-001,11.925509099002442,7.37871304842022,137.0551202213582,255.49402853755728,2.379098492216658
2278-001,7.262505032102102,5.209528797586337,51.992137103421285,110.59579637645432,1.3089492751973402
2279-001,12.694306252565703,7.560526049554828,90.68853291039271,192.38397471447792,0.8050611850687287
2280-001,25.215380990487095,10.336135383899984,184.77509368571666,270.5163224978248,1.9226915778240963
2292-001,7.004775069202576,4.911952294144988,38.064289846235695,163.481570214572,0.5486196112002188
2293-001,6.023062745315881,5.0674257408566445,61.59788156146996,127.415486608362,0.36513864771877347
2294-001,18.942525906688438,12.004875963403343,291.8224115210191,305.7996780139458,2.0831049422132635
2295-001,20.69657544667841,7.838577341357629,157.83232882416536,289.63310466090053,0
2296-001,7.687393576582873,5.663355420853266,92.00780151018532,188.14958352786755,4.260853251894534
2297-001,27.788739335702758,13.237444834310498,293.18292556340316,353.12614371168087,1.351626371761856
2298-001,14.057303164363551,8.564549899053453,72.70848103742107,318.77506776924037,0.7882846585808065
2299-001,28.192305045226085,13.064874567176554,265.8746448539036,534.4433650560613,6.8350917636153845
2311-001,23.87672457598472,15.97097464116402,286.84892370137374,474.2332467447407,15.202837134575592
2312-001,9.852058807445834,7.330487944682262,53.661191249723885,192.00111302045687,1.8706759568329527
2313-001,13.013456319139946,11.184273090073724,83.7300281523406,171.7354324044728,3.9685847156217897
2314-001,22.39850777281736,14.562666471014241,129.77594754565553,467.919221939792,2.654064764932188
2316-001,15.463188820565312,9.940654049684934,93.30914500495504,163.2646771374615,14.338338397079687
2317-001,11.84931624189744,8.351763329958091,109.9689247260551,280.84647372741824,1.5949491013978427
2318-001,9.538913103781452,7.145244176222336,38.98596030131283,107.66119907101543,1.047412084059172
2320-001,8.982178918924886,6.51157817529706,97.80794092068605,156.4932678479036,2.1448865286956527
2330-001,20.69382684079152,7.811542496965521,170.4259412018819,351.52046929357255,0.6179839626658007
2331-001,6.633851573054077,4.766699490539112,88.95132713550882,94.4988423675314,0.7831553062963643
2332-001,10.070848520180508,6.570627923078693,88.71615656562074,197.613185322522,1.0313829470298626
2333-001,14.794935183950335,10.27965457075311,182.3317448977502,163.738308484239,1.656081161916894
2334-001,27.40239370472298,14.012704104690002,208.90287815519255,726.0397367991443,4.025763226721878
2335-001,18.835732600149218,13.257125355827236,203.65039828713614,270.1105914651985,4.297693584604998
2336-001,14.446928432264484,9.51991714123582,137.01134086892995,287.9779043229536,2.473934978886867
2337-001,20.22955551723513,9.505736687544522,165.972019772688,127.79737120251121,7.83843556141167
2349-001,14.808732863669265,11.672096680047725,127.36927648134109,326.5526329351511,3.215818023168947
2350-001,22.97586221533471,15.914924159092896,121.30596005290819,348.94953510593854,2.337833650826255
2352-001,24.117419929666095,9.488071610034247,84.62694135214042,424.30128808111544,1.1987687342465756
2353-001,3.8188449588566042,3.283522668012449,50.07403026272386,78.80228848073861,0.9865401145244497
2354-001,6.3760287393041555,5.353150509980233,21.09555729305689,145.62302233935688,0.907387583580203
2355-001,8.051686491067505,7.694966277476056,40.8453558649857,127.2291496541911,2.0692922703685026
2356-001,8.976141255898344,8.18691950239885,131.20183335494553,123.02786365215785,2.3405179322388077
2360-001,6.382645424729263,3.6920292574773,178.90928489057598,86.46215030483668,0.7573486019671272
2368-001,35.89740642943757,24.524012306549572,598.3725307316425,667.883601040151,24.553587787784252
2369-001,26.98868153500279,12.45460248568348,459.73737588119184,584.6785680608342,0.530364349090909
2371-001,22.24567098236688,8.338501781873017,91.57148475458223,510.8321293337916,2.9401638276280333
2372-001,7.336721285107318,4.223730562599953,57.746452955978164,132.9008428578077,0.18516688549076224
2373-001,16.10002892034711,10.518818458463082,149.67175674770067,303.2422595187801,9.445195175922954
2374-001,13.030889701778685,8.515701525445875,57.27136494224193,262.85885158452527,1.5059185379767392
2375-001,32.617791253975206,18.13684841867552,193.64062649099017,672.22674245872,0.9432718274801708
2387-001,26.228767227387138,12.969053751471202,314.1715529562894,586.6697802835108,5.524475467494449
2389-001,12.64968124941413,8.57048921741069,252.13228581427884,211.98549497966005,2.817344623417174
2390-001,20.712537216221612,15.300370837783698,263.964092905479,210.10726726897755,4.955488129183208
2391-001,14.478346459204568,11.45353111662967,249.99544343800474,188.49055873454793,2.1216263582093604
2392-001,26.637085968103683,16.165360432376968,242.2559273831476,356.8862165163694,4.109742574052864
2393-001,15.604454467826235,9.34297618143024,221.56088625816326,144.49581244517077,3.376690632067504
2394-001,25.153124664540375,16.46866914051967,243.46001850613666,309.1411338908489,4.2781936486294
2398-001,7.263649108060981,5.069002977678078,55.57746567135422,54.490620575528766,1.0752570226101825
2406-001,16.51454069747365,7.864415290492317,78.8193684470539,113.75883167109605,1.9396493694960861
2407-001,22.0083245118561,11.347110567585702,310.80335838052014,307.6220521734622,3.5673467757279096
2408-001,8.774952518388634,5.579463384632873,107.91409326743471,127.67597447930108,0.7805573391705068
2409-001,14.989181336856682,9.203821694402574,153.01986754072172,151.70890098745943,1.6871115178253326
2410-001,6.842667105028129,6.031550506185604,48.31698418637785,73.39080999452212,1.8892399321151716
2411-001,10.294950394559088,7.038618523559962,71.3400089094484,156.62900818869494,1.974068223398931
2412-001,13.473585850844179,10.720652509912385,51.58983022191091,122.64778599559568,2.36893943495301
2413-001,11.864574157786901,8.859076521748218,30.95655000897659,152.4343020805246,1.6992621583305059
2425-001,34.01049328753111,25.66267111047536,157.5452786078248,510.73533020344695,17.61132447192633
2426-001,26.348762563477173,17.160868702397526,125.06950742519554,454.6241494709581,1.365385824127986
2427-001,25.392989638457834,15.903443123961903,103.93252415281714,546.0774652403936,1.0671418434934892
2428-001,16.143783058497686,14.709051866844174,179.18763012932553,113.59154290080535,26.36713384762008
2430-001,21.821718997791272,14.90692341763771,139.92480508775702,236.4404351022446,7.205981606389331
2431-001,19.84493169263667,16.930644629434834,211.81272311777138,374.25924611092785,32.79219804299246
2432-001,18.41007775411638,12.972046920070108,46.152367742288305,246.87775630295278,1.7294502617801046
2435-001,14.835852212866987,8.813945132760786,82.4835218800631,367.73102472168574,10.306932018124847
2444-001,21.686068108771128,12.799951924688923,189.89577624887846,597.6825552604455,1.9016610603129225
2445-001,17.687358347963688,10.616843168682513,160.50137614851621,474.5675139278991,2.369731696175958
2446-001,19.403977451210068,12.696526817533108,125.9409772288779,437.7431099500944,7.465817744048819
2447-001,18.556754243365774,12.387222325113699,87.5450572719338,485.12045427600856,0
2448-001,30.020657242329968,19.731406942558227,160.46596295095495,828.0477254533967,16.337592389433226
2449-001,17.326019136832038,13.238981538347051,184.94244394571277,499.0180488315144,13.429738922869404
2450-001,13.626771564761633,9.61840242229395,140.06110155292527,339.85861314718693,2.82464356692302
2451-001,16.730751806652723,11.27335660890659,202.9417890365058,410.4540799291989,2.0278101008602993
2463-001,12.12143643931944,7.462286281170165,58.61133869734128,254.95580170328827,1.44559486300885
2464-001,22.457971145758066,14.838124384588012,177.96101387282053,492.1724528643326,22.229068081292898
2465-001,22.916973784473065,12.678961524596128,130.9038658613413,664.3106227714164,1.4832223322033904
2466-001,27.882755552046014,17.023042279817677,500.41539355200393,631.9611365657704,12.544280637459789
2467-001,5.3393125763375,2.8674584635721803,63.228549076949434,88.82999269991465,3.13147544337406
2468-001,22.3997312332096,7.686868228218125,100.92098708065247,752.1440415986675,9.103213629031984
2469-001,22.661941951244952,14.570414757678504,277.8900687459476,661.6237589916831,6.505149868660671
2471-001,22.75147265642539,12.541983915920508,255.82701070623042,594.5579579485159,11.195505314620661
2482-001,13.768784696929142,8.545772673408806,126.81468292628077,338.85480671662486,1.4750643023316654
2483-001,26.522196938234927,16.945171016484792,158.8564012314014,547.3248086572136,4.018703698066268
2484-001,15.085114672742073,9.75801934786199,253.47307541537,428.97276151451695,3.171197245214472
2485-001,40.35695953033917,29.59846855367369,433.0938454448163,669.0718067897475,24.47286790877872
2486-001,20.578918407003577,11.749240936480186,256.3466741711772,385.33468200081103,3.637690324377452
2487-001,16.107022320230403,9.191428155020878,126.64134994964104,294.31041499345787,0
2488-001,42.572230670899714,25.953295240193864,102.05197397734358,915.3916228920848,4.251287001287001
2489-001,37.35319836234789,17.531741514541295,216.47761829698615,514.0944905041408,1.5957729468599033
2501-001,13.910785618805644,6.1114481451931235,58.62560482243069,441.49647866163957,0.15454325403973512
2502-001,15.336555700276552,8.55313121767211,149.12397960664896,428.6168840263238,1.4752539066250467
2503-001,23.702831999943694,15.869079281253413,234.71830724712615,725.1279226330088,16.132986938206347
2504-001,12.379304404082466,5.089505060081941,14.612499382101939,448.2330515929584,0.04154783031454005
2505-001,24.0280587254873,6.823924989221065,65.69293026096526,947.5574449513954,0
2506-001,13.778302153376554,4.741587254221273,30.513283549332296,530.2161261078415,0
2507-001,32.166620304446404,13.271937856222735,177.98249485511343,1048.448472624637,0.407450556657977
2508-001,24.8847552658426,10.246436669450928,136.83247403971515,1077.9904395252468,0.40440090657231553
2520-001,13.950428988788651,8.64185997284816,35.05827303206414,336.8542435568022,2.7064984824742275
2521-001,27.893742230196267,13.995382892244015,159.59015228095058,832.7821557359372,29.872229008185325
2522-001,14.612927821730727,5.116107866029796,55.67990918344421,423.4732397556383,9.111520071766723
2523-001,4.696802130557207,2.205574381068392,15.454508173249744,130.00492845283895,2.10398110465355
2524-001,14.029869981177459,3.9675220048026927,45.91880700758809,486.146289105366,0.5540542876570459
2525-001,14.15606695729484,9.54417559978732,78.04412798562953,441.221521722261,2.826733992909514
2526-001,23.52553428452373,16.71099506076949,147.147950036415,901.3008679925327,1.2155644843583533
2527-001,22.13896928680967,8.111367540709326,93.52492694340101,746.3053247450205,13.203019037574816
2539-001,24.50768566625088,12.443973392402343,373.7278038006708,396.78935758847155,4.846512482983326
2540-001,14.316077163824225,8.386665126942361,202.73389870851062,286.568218246395,1.1301157342092352
2542-001,41.951352053693434,21.174965254880405,343.8091577348207,429.3104437641419,3.048317809718173
2543-001,21.480907508501772,10.662681558644943,263.94023329467666,543.7028724734229,1.4851963457995438
2544-001,19.767181623398308,9.00545088379077,173.3523296703339,297.66149473107765,4.821441208548237
2545-001,26.876325253889732,16.144271323032907,378.22115284436666,522.423801306266,15.357804255286984
2546-001,26.265767185023737,12.81886453610333,147.90038461888773,535.4045428604338,1.6141065295671322
2558-001,22.458633842378237,14.946284143717193,206.76992606147803,600.3802695567879,22.1995570928135
2559-001,27.32020670133657,16.41815951358119,304.25987894733294,705.9328219746203,19.54666204612022
2560-001,20.159555188447676,12.782369523557433,184.82571630474908,427.21128565460964,2.4756538707724247
2561-001,17.943402912665395,4.973778022070226,215.65841961055392,615.2401787159016,0.9147337108345207
2563-001,37.115582360277585,20.678742294035143,237.12485935348195,1031.7902573849556,15.802490694336617
2564-001,28.464871475465,19.35187670847308,194.6242832436907,651.4649748836839,26.01144522802949
2566-001,30.970622049187536,12.67642227948874,151.32345787083804,859.2468795836276,12.531793337039215
2577-001,19.446725332281687,7.116830535592683,36.12162804252911,858.4832147463883,0.21091737763134202
2578-001,20.530778832730416,10.915072170360478,103.27273000909076,794.5610600301978,1.4236150878286797
2579-001,18.705986356459952,9.795368230910384,144.97852248461047,611.1009969928979,0.09137954060721062
2580-001,30.612664082917938,15.244892399250181,198.40738173715906,888.8561975539899,1.2277443448029972
2581-001,27.242299948011286,10.290283189910175,116.85634132288202,920.1469750905121,14.223314404675325
2582-001,14.491433554156023,3.7735198508366175,29.71934586529354,555.1382672376528,0.06141060884210527
2583-001,32.44235644263678,9.517392827071927,111.95210862200872,1291.9439507352984,0.8530914260776783
2584-001,22.230950318294312,12.3667802937004,161.46664845725283,795.1031836468454,19.370921012103263
2596-001,16.619659718256838,7.584288274501084,47.8738602672581,436.7081676343892,0
2597-001,21.753402403367243,10.5575492728375,148.76266072629653,854.4860650277845,1.4667792979821428
2598-001,28.40758958532006,10.04635908297829,59.1924297183439,542.8133518306404,0
2599-001,32.36488765733614,15.631005236485954,351.28976302290374,827.9907650894598,1.470758278991597
2600-001,21.324850282048637,8.887519092277461,55.315194050298885,657.8088023003801,0.015956260758974362
2601-001,13.701640586716119,5.362742207401277,54.73042277606404,310.9955647330687,0.1197596917302053
2602-001,33.673916947138004,16.87401864134649,490.49730247287584,1056.8207460039634,10.158233044475407
2603-001,17.47209449908694,10.127902324168986,116.2213268254941,574.0784294002992,0
2615-001,16.225340978495513,8.218269607070791,467.1693734767856,269.3625499062474,4.544731119598671
2616-001,14.48243923316931,9.714209507218515,349.3940729949668,211.2089887886293,3.513044874531167
2617-001,28.90526738017076,18.353533702421092,528.9492856398301,757.8450835336662,10.017136571845906
2618-001,22.310593749357263,12.7887104185453,389.7712626538205,532.6806749964248,5.553958124662572
2619-001,39.20956412084686,17.557597601489274,421.1133991111585,474.10250325489693,13.89426874316362
2620-001,18.231955651268596,10.81585219815239,353.36470632793385,346.65982329045,1.8298382934909276
2622-001,18.935091252633587,9.422924841409081,143.83033463750678,525.3276382382862,2.3985897090539576
2634-001,24.45139739413531,13.194315651070662,297.6292551575853,797.9821842497058,4.91082309894385
2635-001,17.94132110982423,12.258541920946842,224.8798166741247,398.2740192517597,9.702292091964901
2636-001,18.12904784051123,9.739615783705862,262.0948242307585,461.8365389259656,1.4128575657160407
2637-001,22.577667102290974,12.104282207165353,405.1807470799883,508.77966392037683,8.443549584107508
2638-001,16.022142060655618,10.612616507709715,119.9313717612762,445.90822771359996,8.344344450742858
2639-001,14.067415278372605,8.304460592138735,153.17724835227466,328.11079326009025,2.190886544916323
2640-001,12.872667841613893,4.817065382058896,139.52603279514693,372.79971281522694,0
2641-001,7.870052764933017,4.1554125587635315,86.28435570136465,162.039905635651,0.5975630231434599
2654-001,9.940893767631852,6.883507759670467,161.39745268200673,134.3801883915986,2.1722559203300835
2655-001,11.531422380057183,5.865968482412424,150.8604719800292,217.24602952397802,0.5325173098751053
2656-001,18.763238026876056,11.316018678962669,234.19345940805374,573.0309107454852,8.930028739203582
2657-001,19.009416248980784,12.20376859994813,251.12427223594798,349.21444445486844,7.193337738604579
2658-001,13.945635158314866,6.893500616247018,262.96212248083776,406.8171859422557,0.594728359372656
2659-001,11.751730438804412,6.676094711129287,133.38487678109266,253.82289636247853,1.8557930909686193
2660-001,17.97057570350388,9.448024172002103,190.18423255409564,487.0049061178006,0.8650518092824822
2672-001,17.74323891858223,7.024136106500921,423.8305441069695,388.48647304487326,1.5108091616993087
2673-001,9.578651717939874,5.984185444762209,29.872005374738933,225.37583173352832,0
2674-001,31.08834275883149,15.240278022325466,511.56395633947784,367.6507144914135,4.128089336871921
2675-001,39.14794914263554,15.957322311566495,636.1067750686448,605.2833001331268,5.540434026746987
2676-001,9.258873482036197,5.803755026749162,123.00994313223042,224.67364863886584,1.3885212224596275
2677-001,21.353479093841827,11.572957272015188,423.7471014384259,591.5756421194493,3.569544739266917
2678-001,53.310683950534575,18.924385236616622,558.38843067328,1057.6993804088631,5.864806089988617
2679-001,19.797044423165694,12.245783326550866,248.14918103851886,580.2117614981793,1.8410933705974024
2691-001,13.000348182219692,7.572197207057218,172.44772280986896,266.77309576464063,0.51189171757102
2692-001,22.492591092096287,12.619797194027392,240.42651902822175,663.1172816592047,3.8273818788114786
2693-001,13.75864047425172,9.044147473992167,342.86782225212204,187.7438876471631,7.659529284532012
2694-001,50.7111387748334,16.830591641898863,304.38772003560877,579.95342811194,3.2696391209415587
2695-001,13.466795782083494,7.954301153040382,242.41227743072173,281.07572175150136,8.686245335633233
2696-001,23.190486493090862,8.954726403177608,233.73984699353414,256.71608303121445,6.739121970208497
2698-001,26.33896816904554,16.48403633001994,479.70558774099345,393.7598775084214,18.046726793636907
2710-001,43.73004525543912,25.53047079358495,403.11756636178967,993.692557226656,5.96569817314966
2711-001,20.072785100027374,12.126348912010542,321.9221136158773,458.18370392029016,1.997031461236627
2712-001,1.0494773129720238,0.6128629485266667,19.531076489511193,17.687850605452383,0.29170039200000003
2713-001,15.363426853175953,9.832495177819746,152.73193137171916,320.66273580515707,0.5232381555759164
2714-001,41.80562299053209,22.270013517509195,527.2624603061632,662.3291185457633,6.344113905720735
2715-001,19.593724790352297,14.012214244834695,283.91947007440666,426.5392305722194,22.80901473336735
2716-001,20.304981826205783,14.10121098923592,318.7411185212079,523.9841822507076,20.37607430848281
2717-001,34.82302050006029,21.661217970209833,636.2396949292383,711.3346816395085,29.043415746159752
2729-001,18.649923834423788,11.439076401253761,269.1051443574949,357.0273860198298,2.0771094121394396
2731-001,17.895821440587774,11.357619264781045,301.3849888560525,316.9373448360876,13.074898345583788
2732-001,15.10430299881581,12.783226375876406,283.5328905856477,204.80728343585875,28.25510942176565
2733-001,7.144063825000661,4.300346119525999,116.54183613537208,167.97288655637456,1.176094936168585
2734-001,1.916746033253359,2.104600849332362,33.49203594146496,22.863514537322487,6.196295384214992
2735-001,18.031096884712163,14.584338884537946,604.4400205957529,354.1129648909888,5.446506975464286
2736-001,17.13413558155498,11.506195195415954,188.95492806743894,409.882026699155,15.16934423521406
2748-001,9.123481577696213,6.4453898451233504,175.08425070203842,102.77671341005392,2.474793149523809
2749-001,9.350520315419997,5.977019586178064,157.0823535476566,192.30717263546364,1.0359945469053902
2750-001,19.75274194624424,12.761791038381778,121.30566069859624,432.9499945476072,1.5540059106699753
2751-001,31.460961708786574,14.455558635261044,155.83785517014343,393.60882310774525,1.6400825253012048
2752-001,20.328691542631514,11.455288882625554,187.95540166395566,303.06063034809165,1.5763099329994792
2753-001,12.26576505488899,8.278315611520744,78.5554169032061,213.05008808410741,2.206372649777977
2754-001,10.92854235979133,6.660391547879272,108.83020529142061,192.19292554788808,1.3289311708428249
2755-001,27.79202996237437,15.574471906458692,174.48138365182606,490.85812771703377,3.9315708490883523
2767-001,16.36132376639169,11.432589409214174,125.01059531349333,167.64150780488723,2.9902085140784345
2768-001,9.754810164352408,7.078170946717592,54.113534941683575,139.4616437237382,1.4741348680525985
2769-001,9.94415616408085,6.706922649554537,119.06855627162508,173.18992806013304,2.030966563107814
2770-001,7.794199282886803,4.494277826267375,55.63181512028452,107.32061265213878,1.5557354240000003
2771-001,13.325630336926311,7.1657961107114785,116.602054019857,300.57347813294575,0.39594189366812227
2772-001,12.710671037971526,7.778335442411714,134.56170517873707,252.72741813863735,1.1885725007672356
2773-001,10.836788864859834,8.049253711865157,115.58538993176431,111.22231299159067,2.1297672667284098
2774-001,29.63029228941882,10.12050355148935,228.12655043924772,613.1817241266863,0.5783907894270435
2786-001,2.70243557777285,1.8978538256775943,21.479487593969154,93.6890811394553,1.9137363397802605
2787-001,11.24661574281905,10.177324728208742,87.34462847036139,186.1379079594364,2.4379690223091983
2788-001,10.362111219103197,9.378307895280434,76.17855683162415,110.96172512021592,3.5914049682864935
2789-001,12.154742283960108,8.693828939297564,92.50127078300453,136.98087624210106,2.967518798780488
2790-001,19.42021213229992,10.403216501505293,147.83583783394454,311.24992582232886,0.7470711079984083
2791-001,8.11590870121512,5.495244551885181,79.68368206615217,158.22794388314867,0.6788428647819794
2792-001,23.156607109932878,13.377118987608267,95.45249633272076,246.77733920962137,1.9013631541669562
2793-001,5.38653282501802,4.522607951134965,39.242896019647496,85.32213636281996,1.2256357406036131
2805-001,15.616353141075264,9.867766259154276,68.20136004842959,423.936153115068,1.6280952111627909
2806-001,11.306639475446005,10.000778161918813,49.739060741594066,208.5983505065779,1.1437942665677854
2807-001,18.744498246719814,10.813951940897695,93.59161758401657,377.45279731756864,1.8951065529953923
2808-001,17.669770255069235,10.790667947917482,62.12276137417561,391.3919556632522,1.6964034768231047
2809-001,16.24591678179954,11.087909645474648,46.73992330518933,383.7094008533204,1.188351971354348
2811-001,12.98666552748378,7.823457206718763,107.95534521618934,244.26486320674675,3.174738571747988
2812-001,12.810649715526509,9.573912853727583,121.20899007905041,255.41649526878734,3.299066701532551
2824-001,12.290129409679261,7.158785519234837,105.48604164780716,252.01080649088922,1.2282121768421055
2825-001,6.279771103029821,4.06824091311787,29.900213231322258,79.61885007325036,1.5740140124469593
2826-001,0.22801679541925468,0.00963451242236025,0,0.3211504157608696,0
2827-001,7.822821568253214,7.519239343077972,186.27474860584644,97.68666977305173,2.57691931070952
2828-001,14.084299372669795,9.014987092720423,97.39444971548991,148.5504638153992,3.3508714969014086
2829-001,14.496021645984728,9.674808016867642,224.5068486765218,301.213218043552,2.788857772271715
2833-001,31.520208626469913,15.390990972570776,218.33880018366065,445.05241875164774,3.8033360791976527
2834-001,24.924046600271787,11.17677964644491,195.67489991516436,320.49886518354384,3.388190919564861
2843-001,11.227779564316386,7.0189966885635595,32.0151125235796,332.08378364188616,0.22882179553475937
2844-001,31.273048784264393,17.794425928452775,365.2455444204572,721.0995142695102,4.914060073236675
2845-001,24.34785970267689,19.118272515124087,417.4120020659902,570.2727203222689,44.41067598393278
2846-001,8.960354149689728,5.793700180571514,63.440872730508914,195.15686853575068,4.684110084859084
2847-001,12.650824532827473,5.796675879242198,174.98415159170153,405.91361031474725,0.627594145934066
2848-001,14.287340669808001,9.359504406690645,140.18556879315489,425.19043180404134,5.5404060160493085
2849-001,12.565707328794211,6.2650534812450855,100.54415048983762,341.51118015678736,0.06711672335565971
2850-001,14.481907750689853,8.581139470302052,148.31003058268027,387.6572611994442,0.6132574480417754
2862-001,29.29421680977655,17.400248086172407,386.2037364311937,391.2473162681357,7.806212136027397
2863-001,38.63118167408853,23.290086584754604,668.3391045279172,529.3342023417719,7.519818930557142
2864-001,22.50805265109374,16.94340281289522,268.1046345340617,376.54153769339956,4.136429979812029
2865-001,32.85844040880297,16.5618142824924,405.66108169210565,526.8459855810435,5.750757998836633
2866-001,16.19998987458987,12.03683117980324,226.04127911437305,328.06011139901756,3.270842804718615
2867-001,21.639598526540247,13.238321996953589,308.8990686844467,457.47935660228063,9.147698353469906
2868-001,13.63905867150328,10.691888341088795,190.055430504502,216.93403919369595,16.57374138869594
2872-001,27.39278000204703,15.178197865124865,132.8466541920766,525.9972361882006,1.2589266037404583
2881-001,33.922546590915346,18.516993627261062,272.284118211166,671.1658108217351,0.035027538085718186
2882-001,20.815262584353356,9.542745280331529,376.40153043151406,468.3446986002525,2.0625280242424244
2884-001,14.702278245389474,8.841955791043596,57.0026737166868,280.94246712209525,0.08221366061788618
2885-001,19.836785865450135,9.747511741910143,162.97689280562295,453.08250032113176,0.22546890202898545
2886-001,23.812963336205247,11.06067780889216,264.4413040340128,289.8944842258615,1.9525664402170906
2887-001,12.12981711095396,6.207984315989916,223.11602325063114,264.6030082904467,0.21674332532507745
2888-001,18.814047270595747,7.10803959374134,81.53056709797144,672.6097668728833,0
2892-001,17.798724057047618,3.9528568625040887,186.25837845526695,558.3778246989899,0
2900-001,28.099736938146926,8.947947906057102,200.79762574408153,385.5886034027819,0
2901-001,27.936590795223218,15.816310947550962,53.554720971444695,779.5825670820233,4.7700139771777
2902-001,29.97059449275175,13.1389377553017,60.67140630825675,884.219221069111,0
2903-001,38.95392240132851,11.674526913374756,22.075703005227385,629.0009544377823,0
2905-001,15.86754143910854,8.59347501258591,105.8912830298779,385.9238370745484,0.31677870624434395
2906-001,13.892695393294463,7.321720867524666,64.56077546916924,371.71624865511717,0.20186878339100348
2907-001,34.62332570989638,10.973384694134394,20.078976793241083,524.6583570755938,0
2919-001,17.75792671104019,10.113908905352718,58.292123924765704,528.3634352208522,0.42205384746478875
2920-001,84.06433204079393,19.0014231720051,70.38975636534995,463.3017073434362,1.1375051141013826
2921-001,17.393388776693033,5.0870333087124555,41.16965414631668,698.5482463838987,0
2922-001,13.532101427773846,6.066685458812715,20.334715703449803,255.17148505330977,0.017826936453608246
2923-001,22.34147998670539,7.338890390116659,105.4725797485467,940.251740173841,0
2924-001,40.5350970276471,8.994554687734363,19.430542304230112,257.5409104383011,0
2925-001,23.97587694391131,8.889192946403933,207.4676722694699,347.14133581304486,0.18397626529782082
2926-001,13.078791512469952,8.233201573138025,51.065060025986114,274.6623782173845,0.07400432778012687
2938-001,69.89784285046713,13.897260009860045,271.00806373329686,314.10510025999525,2.910354658264443
2939-001,23.13105619227808,13.281180374632584,357.11619278129746,449.5814274235273,5.145542086017711
2940-001,15.538815081144795,3.8359297976701083,250.95609493845203,248.58936958545632,0
2941-001,29.176204767253655,15.50094094339448,204.34871705964042,890.8293347616234,3.182186094545455
2942-001,18.91795926028638,6.244798296399638,219.17545406442713,361.44050612578826,0.9311998585555555
2943-001,15.246381969042114,11.043627645283996,90.7168370561377,226.20214411449194,3.069946953983957
2944-001,51.5066173438426,21.275822882502908,295.67613665449386,462.59366473866515,3.5053502642630896
2945-001,58.41764915030399,14.00432550716676,112.73237515868051,214.63589050761536,1.2413477233626373
2957-001,18.739951860202073,8.93809594706594,153.0132797657308,558.6895067921705,0
2958-001,17.554459846183928,8.981028954745526,263.2925456216228,460.9784139205079,0.1144864447347249
2959-001,25.047505413377507,13.914119200362679,281.84562739361576,583.2013594780965,0.5524099840972222
2960-001,19.159885873652932,8.302825373058575,267.13457000383914,470.28338136914664,0.11414325469387754
2961-001,20.98274254569349,10.274349799694395,250.60861355400058,167.1296397795865,3.6786632948523206
2962-001,24.01101299973988,14.254450806859012,177.36523975026324,575.959136123193,0.6621062229512196
2963-001,26.99107889385631,12.381649375968319,164.37520692576487,612.8719778479795,3.7638083685158423
2964-001,21.78198159713245,9.812801669272126,198.77943277740133,528.7089193260632,1.4603179320252493
2976-001,22.243101158280762,12.062685932704385,394.86173490790526,393.81452604236205,1.8802054210891086
2977-001,12.436733638878634,7.455571322062014,124.08594615484444,271.24161962558577,1.3016575354052393
2978-001,82.34280362292252,30.730927371161375,656.5995766059174,883.5752343859907,11.563185453822697
2979-001,56.22624829394106,34.0953957547555,572.8837106069485,1042.0596556991509,4.503111243033425
2980-001,19.30584206678574,12.232894253865977,190.5370814387084,340.627408504101,0.6759590760770707
2981-001,36.589855526223786,19.64374518231471,400.572697208435,567.3977296574492,13.380726473700859
2982-001,27.68945236913038,18.00522915574661,540.0777241092795,591.3328928933997,15.344288027835495
2983-001,39.30348227773955,20.741798304055454,655.2853712576252,608.3656390022508,17.013842264562946
2995-001,25.561783327616315,15.903654677061162,287.32375940627446,610.2692221373928,3.4786994460745704
2996-001,13.633898384626285,9.4246325959722,93.38914844612945,331.62149379226827,1.0926431678879753
2997-001,22.134274729767007,13.735885997040363,217.26448601154792,636.254755689421,0.6963230779289493
2998-001,12.12494481822143,5.763074138869039,186.3852337116338,300.5093123705392,1.1016953863257366
2999-001,18.747611471812995,8.716527049001867,376.1349621485015,460.79104324715,0.4494094769490308
3000-001,19.049834302552338,13.69311733160416,315.03518337652986,531.0799550076257,4.624600497671942
3001-001,16.504024142593114,12.356234844947846,229.47709438253318,416.668762869551,2.69101525220805
3002-001,16.373045356915924,10.881590535523067,228.46653478149156,397.0162806903819,1.354460354360119
3015-001,77.07005214845232,14.043673047647548,454.47069540812066,569.4276528108073,0.20062007511777832
3016-001,17.268673019048062,10.424455052594997,198.86122306283147,215.2135605342232,10.352874235998748
3017-001,18.396850473729998,6.7435468938809295,171.05361745018683,309.22828842545715,1.5729853291107658
3018-001,45.84086517753439,9.041982386324669,142.09402506744996,336.9623273247784,0.7526371541964285
3020-001,35.536977108298856,11.875694070430438,131.05615881190562,254.69778297975836,15.98340701930479
3021-001,9.883153648500471,6.289248748917651,115.5573260244075,173.85976844287345,8.524451610436214
3022-001,35.79095348634178,13.026059627338382,337.05592028812407,542.8531332575506,4.112056002985618
3033-001,73.63449785279474,13.363636086534985,266.0826065583236,309.05741111635933,0.9578966843965014
3034-001,20.098096923267516,14.288170163283361,224.5035851172293,468.04524091805547,4.43849758830744
3035-001,28.814219033093874,18.643850329167325,472.0995481037421,553.2071343745351,2.837172313480284
3037-001,42.19633247873441,18.243473229425412,570.0661746733897,1130.4173536856367,7.016699317689269
